Fecha,ID_Anuncio,Impresiones,Clics,Interacciones,Conversiones,Quartil_25,Quartil_50,Quartil_75,Completado,Spend
2022-01-09,3045,2180,288,1036,131,297,72,10,8,91.08
2022-01-09,3046,4257,122,112,11,3656,621,111,68,20.82
2022-01-09,3047,1571,2,4,1,195,24,4,2,1.21
2022-01-09,3048,2156,665,1783,208,432,392,69,58,125.86
2022-01-09,3049,1820,121,106,1,476,48,12,9,27.68
2022-01-09,3050,678,15,30,9,78,19,3,1,6.5
2022-01-10,3001,3841,397,483,118,686,183,36,24,62.97
2022-01-10,3002,2910,80,105,22,660,151,17,17,26.41
2022-01-10,3003,2595,230,1100,323,308,31,6,6,64.0
2022-01-10,3004,3740,1202,1481,401,539,96,21,20,314.15
2022-01-10,3005,3318,1620,2286,39,635,148,16,13,598.11
2022-01-10,3006,762,33,59,3,231,28,24,24,12.27
2022-01-10,3007,3015,296,1116,175,887,90,14,11,57.52
2022-01-10,3008,2249,121,254,7,541,112,14,12,37.62
2022-01-10,3009,3022,54,44,3,338,143,66,49,12.31
2022-01-10,3010,2038,329,283,134,262,65,10,8,62.45
2022-01-10,3011,2915,185,37,1,339,37,5,2,39.18
2022-01-10,3012,1685,165,121,18,183,20,2,2,27.19
2022-01-10,3013,2272,130,105,17,1994,1805,373,213,29.79
2022-01-10,3014,4376,233,875,22,2061,1413,237,210,79.94
2022-01-10,3015,4679,558,2434,910,512,74,16,16,106.61
2022-01-10,3016,3813,205,724,49,500,330,95,92,80.2
2022-01-10,3017,856,18,51,3,119,11,3,2,2.82
2022-01-10,3018,3124,303,769,129,510,161,16,11,102.25
2022-01-10,3019,1330,154,481,116,151,63,31,24,18.5
2022-01-10,3020,161,3,11,5,21,5,0,0,1.51
2022-01-10,3021,1974,311,36,2,438,45,16,15,119.94
2022-01-10,3022,4627,491,2128,991,700,115,31,25,204.61
2022-01-10,3023,381,3,2,0,71,10,1,1,1.53
2022-01-10,3024,4366,1289,1792,394,518,54,6,3,628.19
2022-01-10,3025,1909,269,607,191,328,46,11,7,85.98
2022-01-10,3026,1420,346,630,99,191,21,2,1,29.12
2022-01-10,3027,4278,441,2058,215,1155,348,45,32,126.2
2022-01-10,3028,3075,336,990,166,493,381,107,54,66.3
2022-01-10,3029,4659,185,25,3,555,360,113,103,85.51
2022-01-10,3030,854,219,867,136,468,49,21,17,107.99
2022-01-10,3031,2323,260,393,125,1943,1792,224,122,105.69
2022-01-10,3032,1958,42,104,15,1555,216,210,145,8.28
2022-01-10,3033,4344,363,164,22,468,401,76,41,86.09
2022-01-10,3034,2957,325,771,202,326,40,20,10,68.69
2022-01-10,3035,4088,27,2,1,430,168,21,15,14.93
2022-01-10,3036,4373,723,1339,275,957,937,113,57,319.36
2022-01-10,3037,496,16,75,18,57,16,2,2,3.71
2022-01-10,3038,700,174,393,64,158,27,3,2,86.24
2022-01-10,3039,4948,1161,1897,521,1202,1105,152,83,268.17
2022-01-10,3040,1794,190,735,156,568,79,60,49,21.6
2022-01-10,3041,1100,83,57,3,296,46,7,7,8.42
2022-01-10,3042,431,159,89,25,52,18,6,4,10.03
2022-01-10,3043,4158,141,231,40,449,47,9,6,46.44
2022-01-10,3044,1154,9,7,2,152,16,2,2,4.12
2022-01-10,3045,380,24,19,7,58,8,2,1,11.51
2022-01-10,3046,532,66,108,19,102,11,1,0,17.69
2022-01-10,3047,1845,116,42,11,390,42,42,28,50.44
2022-01-10,3048,3701,121,359,122,425,58,8,7,54.74
2022-01-10,3049,248,15,27,8,50,18,2,1,4.97
2022-01-10,3050,1392,119,364,71,171,24,3,3,51.74
2022-01-11,3001,653,85,203,14,96,84,30,25,35.02
2022-01-11,3002,3218,436,1083,255,551,78,25,23,105.07
2022-01-11,3003,594,51,37,9,60,11,2,1,9.24
2022-01-11,3004,4533,218,710,210,3147,1855,402,355,38.59
2022-01-11,3005,741,45,117,18,88,20,3,2,22.3
2022-01-11,3006,1380,90,147,21,283,55,18,14,8.06
2022-01-11,3007,3398,238,162,1,494,169,52,51,107.8
2022-01-11,3008,898,62,137,28,351,147,20,10,23.25
2022-01-11,3009,4623,49,18,3,4181,2821,502,490,16.94
2022-01-11,3010,4451,2,5,2,1745,300,50,27,2.64
2022-01-11,3011,4423,478,551,85,494,97,16,9,163.68
2022-01-11,3012,1869,233,258,82,454,99,22,17,71.59
2022-01-11,3013,652,62,118,6,189,63,9,5,5.64
2022-01-11,3014,2211,121,184,8,313,93,23,12,35.51
2022-01-11,3015,3805,168,282,125,2559,337,317,278,66.41
2022-01-11,3016,2585,119,221,48,1163,227,70,63,23.05
2022-01-11,3017,2312,138,59,11,554,80,8,5,21.45
2022-01-11,3018,441,42,72,12,282,29,4,2,14.64
2022-01-11,3019,4784,453,189,12,1989,381,97,87,98.28
2022-01-11,3020,2972,37,146,30,491,250,175,148,19.19
2022-01-11,3021,3144,275,197,27,327,123,18,16,38.87
2022-01-11,3022,514,43,4,0,79,9,1,0,13.65
2022-01-11,3023,172,49,26,2,57,27,5,5,13.73
2022-01-11,3024,4845,485,1316,523,2355,436,45,22,187.73
2022-01-11,3025,400,20,25,0,112,20,4,4,6.73
2022-01-11,3026,4995,102,289,46,1321,497,102,93,6.87
2022-01-11,3027,2533,32,83,5,502,197,80,68,17.13
2022-01-11,3028,204,31,119,26,79,9,1,0,5.76
2022-01-11,3029,232,34,47,0,43,9,2,2,6.77
2022-01-11,3030,4208,392,870,222,519,63,7,3,186.03
2022-01-11,3031,4222,315,243,45,1919,365,53,49,154.18
2022-01-11,3032,4201,525,174,23,446,66,11,10,252.95
2022-01-11,3033,2082,339,159,72,467,106,10,10,120.08
2022-01-11,3034,2188,238,984,115,1535,210,27,21,53.79
2022-01-11,3035,761,50,44,3,113,12,2,1,3.05
2022-01-11,3036,732,54,79,37,217,24,4,4,22.3
2022-01-11,3037,924,178,294,67,312,34,5,2,81.58
2022-01-11,3038,3166,184,745,300,779,179,109,65,31.18
2022-01-11,3039,2461,237,59,9,334,34,8,6,80.52
2022-01-11,3040,2665,771,1184,521,342,63,22,20,333.09
2022-01-11,3041,3510,426,1487,195,394,316,149,126,69.27
2022-01-11,3042,3509,174,65,6,2331,300,46,41,86.22
2022-01-11,3043,1143,73,174,67,829,165,85,42,22.57
2022-01-11,3044,4741,924,2574,660,1084,193,42,40,115.75
2022-01-11,3045,1206,129,276,116,160,25,2,2,53.39
2022-01-11,3046,4428,1012,2172,372,1414,250,169,106,362.93
2022-01-11,3047,2077,257,165,55,427,96,16,15,47.79
2022-01-11,3048,4372,210,541,102,3288,609,151,134,107.77
2022-01-11,3049,3549,847,1510,207,802,503,125,117,47.75
2022-01-11,3050,894,28,3,0,363,40,4,2,4.04
2022-01-12,3001,2226,185,469,92,261,37,7,5,18.09
2022-01-12,3002,2866,223,315,123,363,51,19,19,61.93
2022-01-12,3003,1587,68,64,17,685,78,13,8,26.13
2022-01-12,3004,2813,233,128,4,1581,369,44,35,21.38
2022-01-12,3005,4715,461,958,129,884,115,19,10,100.27
2022-01-12,3006,4046,307,512,123,1229,270,131,86,66.59
2022-01-12,3007,4594,358,389,169,864,321,67,64,63.71
2022-01-12,3008,4663,967,968,436,880,90,26,15,307.89
2022-01-12,3009,4587,719,869,179,2905,430,46,33,157.14
2022-01-12,3010,167,40,38,12,20,3,0,0,16.15
2022-01-12,3011,1290,72,61,8,159,36,14,13,27.5
2022-01-12,3012,2655,1168,3357,670,460,204,33,33,109.56
2022-01-12,3013,827,58,231,41,122,75,73,42,3.88
2022-01-12,3014,3241,21,34,3,718,209,21,14,9.73
2022-01-12,3015,3357,37,119,28,545,89,26,17,14.46
2022-01-12,3016,2484,201,633,0,1590,218,130,123,18.34
2022-01-12,3017,4177,786,1077,120,1040,113,104,85,235.23
2022-01-12,3018,4081,121,129,31,822,305,35,34,15.05
2022-01-12,3019,1026,96,186,56,137,19,2,2,44.04
2022-01-12,3020,925,48,88,7,121,13,2,1,20.17
2022-01-12,3021,2633,210,384,128,427,71,13,12,41.91
2022-01-12,3022,1016,57,159,35,121,18,2,1,24.69
2022-01-12,3023,2952,219,436,4,2719,392,49,41,61.93
2022-01-12,3024,3521,181,65,21,812,137,15,8,68.07
2022-01-12,3025,1237,36,117,10,154,38,16,12,17.68
2022-01-12,3026,4153,68,148,42,626,90,10,6,9.9
2022-01-12,3027,3975,923,2089,317,1756,244,35,25,343.0
2022-01-12,3028,786,75,84,15,82,8,1,0,6.07
2022-01-12,3029,529,175,243,20,146,40,5,3,71.58
2022-01-12,3030,934,62,32,8,181,18,4,3,7.67
2022-01-12,3031,3961,299,277,56,723,231,57,35,49.06
2022-01-12,3032,703,43,62,2,97,9,1,0,19.22
2022-01-12,3033,1264,121,287,48,141,14,2,1,27.67
2022-01-12,3034,1147,61,204,56,278,64,28,28,25.26
2022-01-12,3035,2876,445,933,213,645,567,224,122,149.43
2022-01-12,3036,1844,21,57,20,299,35,8,8,10.27
2022-01-12,3037,649,5,14,1,149,19,2,2,2.83
2022-01-12,3038,1409,523,730,204,156,18,1,0,172.43
2022-01-12,3039,4615,262,135,12,1313,490,136,129,100.54
2022-01-12,3040,220,3,5,1,60,15,11,9,0.84
2022-01-12,3041,1282,35,64,14,139,45,11,9,10.42
2022-01-12,3042,1913,33,64,17,200,39,13,6,9.26
2022-01-12,3043,3774,73,195,94,471,70,35,27,18.11
2022-01-12,3044,3564,38,24,4,1141,507,291,196,10.83
2022-01-12,3045,4928,550,1201,167,1390,219,21,18,265.78
2022-01-12,3046,3619,621,975,304,651,488,367,352,156.66
2022-01-12,3047,4565,933,3154,1168,746,400,176,120,100.16
2022-01-12,3048,4226,82,160,34,1376,1104,122,62,9.92
2022-01-12,3049,3210,284,1007,75,354,327,86,74,75.26
2022-01-12,3050,4536,918,1782,177,587,136,114,78,290.04
2022-01-13,3001,169,4,10,2,24,3,0,0,1.01
2022-01-13,3002,1208,54,264,107,180,75,10,10,18.31
2022-01-13,3003,2296,48,107,7,323,49,7,4,8.96
2022-01-13,3004,410,112,57,19,81,9,1,0,17.44
2022-01-13,3005,4441,2,1,0,1684,371,143,128,2.09
2022-01-13,3006,4585,816,1665,287,479,441,104,53,188.91
2022-01-13,3007,1012,25,49,5,132,13,2,2,8.63
2022-01-13,3008,3605,363,266,27,689,104,11,11,102.07
2022-01-13,3009,3177,483,919,223,517,68,6,5,153.41
2022-01-13,3010,4475,129,377,63,582,79,68,45,13.67
2022-01-13,3011,3239,35,37,11,1330,1262,145,125,7.63
2022-01-13,3012,3941,166,50,5,500,58,25,21,73.48
2022-01-13,3013,856,72,294,36,276,107,39,25,35.38
2022-01-13,3014,4487,1117,211,26,453,73,28,19,463.31
2022-01-13,3015,4055,349,792,244,1845,296,29,28,72.63
2022-01-13,3016,1445,205,495,86,1153,288,34,30,86.91
2022-01-13,3017,4219,571,772,213,569,169,104,73,186.47
2022-01-13,3018,794,155,175,19,89,30,3,1,30.57
2022-01-13,3019,4443,539,810,317,2900,374,114,70,208.56
2022-01-13,3020,3359,282,522,60,1283,207,43,22,63.96
2022-01-13,3021,316,127,136,62,111,12,11,6,14.01
2022-01-13,3022,2455,101,139,5,1625,500,68,51,19.97
2022-01-13,3023,1309,235,709,56,236,55,24,16,20.07
2022-01-13,3024,3332,243,948,302,628,70,13,12,40.28
2022-01-13,3025,3822,498,7,2,1268,395,48,31,112.92
2022-01-13,3026,1406,136,134,8,151,100,12,6,39.15
2022-01-13,3027,1384,177,118,36,346,39,7,7,77.6
2022-01-13,3028,3819,1721,1796,569,1271,833,138,96,585.52
2022-01-13,3029,1449,91,41,8,376,118,103,54,27.14
2022-01-13,3030,2233,279,770,6,243,184,59,47,65.19
2022-01-13,3031,2809,159,67,28,317,45,5,2,76.45
2022-01-13,3032,3822,202,263,65,846,128,16,8,14.33
2022-01-13,3033,4829,351,72,22,1571,168,83,63,178.07
2022-01-13,3034,999,11,2,0,285,51,10,7,0.85
2022-01-13,3035,1499,93,88,10,217,29,3,2,41.17
2022-01-13,3036,1083,66,124,39,120,69,66,49,19.15
2022-01-13,3037,3784,418,397,66,2664,786,204,102,209.86
2022-01-13,3038,1430,201,136,56,254,40,8,4,94.12
2022-01-13,3039,4584,217,103,47,488,73,9,9,37.79
2022-01-13,3040,4093,41,60,14,556,406,50,48,11.84
2022-01-13,3041,4808,648,1401,423,530,66,8,7,150.57
2022-01-13,3042,1337,31,1,0,133,33,9,8,15.1
2022-01-13,3043,750,158,257,66,187,24,12,10,16.13
2022-01-13,3044,1871,190,109,38,308,33,5,3,54.34
2022-01-13,3045,3287,495,215,91,351,78,11,7,208.66
2022-01-13,3046,2286,337,14,6,682,290,30,24,75.35
2022-01-13,3047,4768,35,14,1,549,57,28,19,19.79
2022-01-13,3048,3513,287,513,25,370,122,24,17,137.16
2022-01-13,3049,4998,486,385,33,3585,1118,242,217,71.02
2022-01-13,3050,4381,603,1728,463,605,142,15,10,226.71
2022-01-14,3001,727,97,62,1,99,12,1,0,6.77
2022-01-14,3002,3101,790,1744,480,402,156,20,17,91.93
2022-01-14,3003,881,33,35,10,104,18,11,6,14.64
2022-01-14,3004,2579,81,158,16,268,48,24,21,30.45
2022-01-14,3005,2689,249,610,300,653,638,73,73,15.97
2022-01-14,3006,3631,141,22,3,560,61,10,10,37.05
2022-01-14,3007,4108,660,896,172,555,119,19,13,199.28
2022-01-14,3008,1055,122,313,74,148,16,6,4,61.39
2022-01-14,3009,3547,480,492,81,557,231,65,49,165.48
2022-01-14,3010,1355,167,91,28,587,77,38,27,60.87
2022-01-14,3011,1240,555,982,395,369,52,6,3,120.37
2022-01-14,3012,1294,28,50,5,133,74,31,20,9.98
2022-01-14,3013,4869,17,20,10,496,99,10,7,8.36
2022-01-14,3014,4883,68,122,23,984,196,55,31,31.82
2022-01-14,3015,4226,434,449,171,694,123,48,37,50.79
2022-01-14,3016,1417,46,165,26,478,292,38,21,16.64
2022-01-14,3017,2672,172,178,36,1514,271,51,29,18.33
2022-01-14,3018,132,49,218,29,130,19,2,1,14.15
2022-01-14,3019,2005,71,1,0,1976,334,44,29,23.44
2022-01-14,3020,1368,188,200,6,171,24,4,4,63.05
2022-01-14,3021,4294,863,2185,358,672,576,74,45,350.68
2022-01-14,3022,906,55,30,12,155,25,2,2,15.72
2022-01-14,3023,763,80,227,48,95,11,1,0,23.64
2022-01-14,3024,1867,322,1036,151,868,532,72,48,110.33
2022-01-14,3025,3300,252,493,92,902,192,64,51,84.21
2022-01-14,3026,3058,182,698,116,370,143,67,49,64.32
2022-01-14,3027,258,23,23,3,36,5,1,0,4.37
2022-01-14,3028,4501,119,219,27,814,211,50,44,17.24
2022-01-14,3029,253,21,84,19,47,8,1,1,3.38
2022-01-14,3030,2237,204,13,6,265,102,14,12,84.53
2022-01-14,3031,861,93,131,64,114,19,4,3,26.05
2022-01-14,3032,4490,77,140,0,530,121,22,22,29.32
2022-01-14,3033,785,40,30,6,91,9,1,1,15.58
2022-01-14,3034,2542,196,354,25,2135,487,56,52,54.36
2022-01-14,3035,3062,980,306,96,401,56,42,35,266.29
2022-01-14,3036,2815,50,52,15,399,45,35,31,21.98
2022-01-14,3037,2686,79,208,102,312,39,35,28,25.12
2022-01-14,3038,4123,715,682,78,856,781,328,229,111.59
2022-01-14,3039,3959,341,733,179,532,264,45,42,96.35
2022-01-14,3040,891,27,17,3,157,45,12,10,12.96
2022-01-14,3041,712,54,22,3,224,28,4,3,18.96
2022-01-14,3042,4445,434,526,158,1334,404,101,84,199.23
2022-01-14,3043,4370,138,563,7,505,180,30,26,24.53
2022-01-14,3044,4552,679,827,54,2358,853,98,97,333.53
2022-01-14,3045,2038,86,294,95,361,300,113,111,14.09
2022-01-14,3046,1649,218,547,23,270,38,6,4,74.92
2022-01-14,3047,1947,131,389,90,529,197,21,14,62.4
2022-01-14,3048,316,27,16,0,32,31,4,2,8.69
2022-01-14,3049,2618,539,177,33,620,81,13,13,261.52
2022-01-14,3050,4229,211,401,60,1205,200,27,27,17.29
2022-01-15,3001,1835,128,391,28,941,235,25,18,54.32
2022-01-15,3002,844,42,139,48,381,107,17,8,5.87
2022-01-15,3003,3311,304,403,2,864,108,13,8,33.09
2022-01-15,3004,2407,76,42,9,2193,339,35,17,27.72
2022-01-15,3005,106,49,27,11,11,1,0,0,13.86
2022-01-15,3006,2701,387,361,109,2587,587,78,68,192.57
2022-01-15,3007,1512,39,109,0,467,62,18,17,3.91
2022-01-15,3008,172,24,47,4,22,11,1,1,7.33
2022-01-15,3009,3335,284,1121,85,1491,365,65,56,53.78
2022-01-15,3010,4210,1628,1316,228,1099,611,99,89,379.69
2022-01-15,3011,647,190,172,78,93,22,10,6,38.15
2022-01-15,3012,3327,169,28,14,530,65,8,5,66.85
2022-01-15,3013,1381,433,48,2,316,43,5,2,216.17
2022-01-15,3014,972,66,196,0,236,29,3,3,15.71
2022-01-15,3015,3583,1069,1333,622,1178,1000,200,118,344.87
2022-01-15,3016,4048,80,366,44,951,288,42,41,16.69
2022-01-15,3017,3227,727,1465,646,695,131,15,13,143.24
2022-01-15,3018,174,3,1,0,96,10,3,2,0.49
2022-01-15,3019,4740,1357,1465,63,508,149,22,22,658.36
2022-01-15,3020,847,99,30,2,133,13,2,2,29.68
2022-01-15,3021,370,10,29,9,59,26,3,3,4.68
2022-01-15,3022,3475,215,53,11,451,96,10,10,52.59
2022-01-15,3023,2746,175,31,9,979,128,14,12,74.67
2022-01-15,3024,2971,159,44,11,710,99,12,11,14.72
2022-01-15,3025,3080,353,1127,64,566,63,8,5,88.11
2022-01-15,3026,4246,46,62,6,469,84,8,7,13.55
2022-01-15,3027,2917,562,845,1,558,79,9,6,51.69
2022-01-15,3028,2426,404,607,217,629,92,13,6,119.13
2022-01-15,3029,2826,21,11,5,395,238,30,24,4.61
2022-01-15,3030,4905,282,515,175,789,106,40,27,39.19
2022-01-15,3031,4871,71,288,49,740,138,49,32,21.1
2022-01-15,3032,1006,206,603,149,122,29,9,5,48.58
2022-01-15,3033,2251,182,100,17,412,45,4,4,45.83
2022-01-15,3034,4508,437,1311,450,483,116,40,31,155.78
2022-01-15,3035,1250,15,16,3,197,29,4,2,7.72
2022-01-15,3036,3530,453,617,42,444,45,16,14,200.15
2022-01-15,3037,418,9,6,2,67,8,1,1,3.02
2022-01-15,3038,3724,376,159,49,396,48,6,6,54.41
2022-01-15,3039,1874,149,305,96,219,41,13,6,26.65
2022-01-15,3040,4887,407,658,158,693,73,23,17,122.06
2022-01-15,3041,1819,27,23,7,243,35,6,4,14.3
2022-01-15,3042,1431,50,18,3,649,298,33,31,26.08
2022-01-15,3043,1238,85,202,15,219,24,4,2,37.82
2022-01-15,3044,3784,59,75,9,945,287,118,100,30.24
2022-01-15,3045,3370,133,281,71,364,91,42,38,25.28
2022-01-15,3046,4853,1132,1145,108,801,205,39,28,192.93
2022-01-15,3047,3037,899,4071,380,695,605,74,73,294.39
2022-01-15,3048,304,64,57,27,110,36,7,4,23.48
2022-01-15,3049,740,142,409,182,151,37,18,17,40.37
2022-01-15,3050,708,76,88,7,113,16,2,2,31.67
2022-01-16,3001,469,30,63,21,58,25,5,3,9.16
2022-01-16,3002,712,44,133,24,249,34,20,16,11.97
2022-01-16,3003,3879,111,40,1,433,72,8,7,33.84
2022-01-16,3004,4304,277,767,82,769,370,61,37,46.27
2022-01-16,3005,311,15,21,9,85,31,7,4,3.4
2022-01-16,3006,4299,426,138,59,444,124,16,15,109.65
2022-01-16,3007,3529,259,237,57,419,51,13,6,33.89
2022-01-16,3008,1961,152,240,100,202,22,3,3,46.58
2022-01-16,3009,817,118,192,55,626,182,29,26,37.6
2022-01-16,3010,2050,641,2976,1216,254,25,2,1,42.09
2022-01-16,3011,2049,202,250,38,842,96,39,23,59.17
2022-01-16,3012,3438,412,1847,175,449,74,14,13,192.43
2022-01-16,3013,4308,186,33,4,447,125,23,22,13.75
2022-01-16,3014,3085,346,382,138,592,59,8,7,81.09
2022-01-16,3015,4654,190,90,26,1777,390,49,25,40.23
2022-01-16,3016,2427,202,556,7,1185,145,37,20,13.91
2022-01-16,3017,3279,925,219,8,467,98,14,8,416.85
2022-01-16,3018,4416,271,136,21,961,214,37,33,53.09
2022-01-16,3019,2254,84,41,10,331,120,21,17,6.88
2022-01-16,3020,1638,396,714,256,178,51,14,9,33.27
2022-01-16,3021,966,164,302,75,201,25,2,2,41.14
2022-01-16,3022,1710,145,268,16,358,46,43,39,60.76
2022-01-16,3023,3295,452,200,57,797,561,90,55,39.73
2022-01-16,3024,2716,852,1295,4,380,56,8,7,194.93
2022-01-16,3025,4954,2177,2009,591,633,133,16,13,1068.18
2022-01-16,3026,625,35,37,1,339,159,71,45,17.64
2022-01-16,3027,2301,68,153,48,394,53,7,7,26.0
2022-01-16,3028,2793,132,46,6,1345,170,38,29,23.88
2022-01-16,3029,4516,597,102,50,1917,204,21,15,242.82
2022-01-16,3030,880,43,48,1,106,28,13,8,19.53
2022-01-16,3031,3617,279,18,5,1335,189,23,22,65.83
2022-01-16,3032,2726,203,348,25,487,215,51,35,29.05
2022-01-16,3033,177,8,9,2,29,2,1,1,2.19
2022-01-16,3034,1329,197,469,77,327,236,23,13,56.74
2022-01-16,3035,936,121,141,32,238,26,10,7,48.35
2022-01-16,3036,2553,72,158,5,307,303,37,35,20.15
2022-01-16,3037,3839,40,90,20,433,81,17,14,11.32
2022-01-16,3038,1560,373,669,150,254,39,3,3,71.74
2022-01-16,3039,4838,457,1299,528,1018,106,11,10,142.76
2022-01-16,3040,3040,5,4,0,2865,1105,230,224,5.44
2022-01-16,3041,4325,383,923,19,500,56,14,10,86.33
2022-01-16,3042,417,32,40,3,86,9,4,4,8.49
2022-01-16,3043,149,15,74,33,17,1,0,0,4.28
2022-01-16,3044,4487,514,999,261,1230,192,24,18,96.65
2022-01-16,3045,4226,382,170,29,1031,155,17,11,50.42
2022-01-16,3046,4840,74,95,11,599,149,57,46,10.77
2022-01-16,3047,881,24,33,15,199,33,11,6,10.0
2022-01-16,3048,2393,148,39,0,418,46,7,4,17.39
2022-01-16,3049,4173,8,14,4,2306,440,92,85,3.46
2022-01-16,3050,4802,262,14,1,623,182,72,52,74.65
2022-01-17,3001,2207,75,284,34,286,55,37,23,25.63
2022-01-17,3002,3506,850,1383,108,356,47,7,6,172.27
2022-01-17,3003,3153,728,984,179,2045,211,27,26,135.37
2022-01-17,3004,181,10,17,8,120,13,1,1,4.25
2022-01-17,3005,2100,262,20,0,419,59,9,5,66.11
2022-01-17,3006,971,16,44,7,225,75,10,8,3.0
2022-01-17,3007,3692,620,1466,69,3112,389,47,32,290.23
2022-01-17,3008,577,41,5,0,485,60,12,11,18.03
2022-01-17,3009,4874,352,1038,274,1140,270,199,112,102.14
2022-01-17,3010,1515,36,165,68,200,20,2,1,6.46
2022-01-17,3011,2921,101,199,7,309,45,11,11,23.68
2022-01-17,3012,4339,343,653,263,2070,237,98,97,160.1
2022-01-17,3013,1189,267,353,93,577,141,15,10,72.74
2022-01-17,3014,4788,567,887,218,2682,314,104,94,258.72
2022-01-17,3015,2629,324,929,408,907,100,10,5,86.5
2022-01-17,3016,1594,35,146,47,396,208,95,89,16.8
2022-01-17,3017,1522,46,110,25,325,45,8,8,6.15
2022-01-17,3018,353,34,52,8,88,14,11,11,8.63
2022-01-17,3019,506,23,4,1,495,107,17,11,2.18
2022-01-17,3020,1582,101,374,13,228,217,27,17,22.34
2022-01-17,3021,1865,55,95,43,237,59,7,6,8.2
2022-01-17,3022,1100,14,41,12,138,31,5,4,4.38
2022-01-17,3023,442,12,24,3,209,35,5,2,0.91
2022-01-17,3024,2141,351,213,93,220,163,23,16,121.48
2022-01-17,3025,4620,219,898,47,853,297,62,48,63.28
2022-01-17,3026,4481,305,307,31,3373,1676,209,133,127.05
2022-01-17,3027,2712,210,458,135,489,128,109,56,44.99
2022-01-17,3028,2403,130,507,102,599,537,57,36,63.15
2022-01-17,3029,2433,633,2136,129,2402,2198,330,248,210.43
2022-01-17,3030,4800,356,1557,25,872,96,10,6,40.69
2022-01-17,3031,3337,481,520,246,358,92,13,7,140.21
2022-01-17,3032,705,10,1,0,88,9,1,0,2.44
2022-01-17,3033,2858,200,243,28,876,368,69,67,30.76
2022-01-17,3034,2422,194,729,6,2067,258,64,63,64.03
2022-01-17,3035,1193,66,103,46,535,107,44,41,27.1
2022-01-17,3036,1462,302,512,172,293,126,24,12,46.91
2022-01-17,3037,2966,374,334,127,1186,268,254,173,85.85
2022-01-17,3038,4131,554,636,90,1670,385,257,163,196.5
2022-01-17,3039,2296,55,19,4,525,122,86,75,17.85
2022-01-17,3040,4324,364,135,39,497,52,11,11,87.34
2022-01-17,3041,1136,40,76,26,343,50,18,13,18.42
2022-01-17,3042,3180,192,192,96,506,126,25,23,20.83
2022-01-17,3043,3072,107,78,29,721,80,50,47,14.08
2022-01-17,3044,3400,1025,899,136,1328,409,74,37,319.36
2022-01-17,3045,4725,80,28,2,3848,459,66,55,31.86
2022-01-17,3046,413,5,9,2,45,30,15,8,1.67
2022-01-17,3047,1729,129,255,16,285,78,7,4,41.49
2022-01-17,3048,1623,35,47,9,235,25,6,3,17.51
2022-01-17,3049,2427,99,187,58,411,87,23,11,29.91
2022-01-17,3050,2573,357,165,45,821,148,106,84,176.4
2022-01-18,3001,4541,185,143,58,583,130,31,30,37.81
2022-01-18,3002,2395,372,443,55,369,43,10,7,32.35
2022-01-18,3003,2812,176,696,151,357,43,4,3,61.61
2022-01-18,3004,3609,118,108,35,670,212,27,22,27.62
2022-01-18,3005,1107,163,470,199,161,31,7,4,46.77
2022-01-18,3006,342,4,6,3,152,21,10,10,1.23
2022-01-18,3007,1294,197,511,46,479,89,85,43,64.75
2022-01-18,3008,1088,104,170,40,108,11,1,0,25.79
2022-01-18,3009,1658,103,40,6,438,60,14,13,51.57
2022-01-18,3010,2097,14,35,10,288,28,12,7,7.6
2022-01-18,3011,1144,109,204,95,131,124,13,11,36.18
2022-01-18,3012,2816,135,38,11,522,109,11,11,58.84
2022-01-18,3013,1484,18,9,3,395,50,10,7,1.63
2022-01-18,3014,4075,665,599,132,632,106,11,11,331.08
2022-01-18,3015,4700,642,1694,510,751,103,16,13,231.8
2022-01-18,3016,4772,3,2,0,481,480,68,39,4.59
2022-01-18,3017,4368,862,665,91,450,50,5,3,144.16
2022-01-18,3018,117,4,5,1,31,8,4,3,0.29
2022-01-18,3019,4725,83,37,0,3465,625,125,64,11.11
2022-01-18,3020,1282,35,37,14,598,66,14,12,8.96
2022-01-18,3021,1588,162,262,74,299,74,32,19,28.47
2022-01-18,3022,3302,251,310,149,724,140,14,7,64.93
2022-01-18,3023,2032,105,95,39,434,63,9,8,37.93
2022-01-18,3024,2402,363,472,174,284,66,24,15,110.01
2022-01-18,3025,477,68,104,46,125,75,43,41,8.47
2022-01-18,3026,4597,348,796,94,595,65,30,16,118.68
2022-01-18,3027,3870,1587,2598,536,652,380,43,40,494.6
2022-01-18,3028,4192,84,328,105,897,395,127,100,42.56
2022-01-18,3029,621,62,44,9,97,13,2,1,24.15
2022-01-18,3030,1551,565,1077,291,1441,639,126,63,82.45
2022-01-18,3031,4600,286,461,117,3202,2047,330,231,46.46
2022-01-18,3032,2627,411,237,4,568,92,40,26,95.24
2022-01-18,3033,2028,146,428,20,263,82,10,5,69.16
2022-01-18,3034,1685,1,4,0,339,149,14,12,1.52
2022-01-18,3035,4424,574,71,26,1032,204,37,26,164.21
2022-01-18,3036,2223,238,198,8,244,32,25,14,13.18
2022-01-18,3037,3712,830,1628,540,518,192,37,36,331.67
2022-01-18,3038,2271,302,822,272,479,246,150,104,79.03
2022-01-18,3039,1150,109,145,71,304,45,30,28,41.4
2022-01-18,3040,451,26,13,1,46,11,1,1,3.42
2022-01-18,3041,3512,31,10,2,819,87,9,9,4.72
